Neighbourhood,Indicator,Year,Forecast,MAE,RMSE,Model
Venserpolder West,Population| Age group |65+ year,2028,690.6161552841688,54.999999180436134,54.999999180436134,EXP
Vivaldi,Population| Age group |65+ year,2026,5.0,38.05555555555555,47.348686868255896,Drift
Vivaldi,Population| Age group |65+ year,2027,5.0,38.05555555555555,47.348686868255896,Drift
Vivaldi,Population| Age group |65+ year,2028,5.0,38.05555555555555,47.348686868255896,Drift
Vliegenbos,Population| Age group |65+ year,2026,14.999999850988395,7.255922293252546,7.545476968734409,EXP
Vliegenbos,Population| Age group |65+ year,2027,14.999999850988395,7.255922293252546,7.545476968734409,EXP
Vliegenbos,Population| Age group |65+ year,2028,14.999999850988395,7.255922293252546,7.545476968734409,EXP
Vogelbuurt Noord,Population| Age group |65+ year,2026,145.00000000000003,3.3333333333333997,3.3333333333333997,OLS
Vogelbuurt Noord,Population| Age group |65+ year,2027,146.00000000000003,3.3333333333333997,3.3333333333333997,OLS
Vogelbuurt Noord,Population| Age group |65+ year,2028,147.00000000000003,3.3333333333333997,3.3333333333333997,OLS
Vogelbuurt Zuid,Population| Age group |65+ year,2026,490.0000000745058,4.999999925494194,4.999999925494194,EXP
Vogelbuurt Zuid,Population| Age group |65+ year,2027,490.0000000745058,4.999999925494194,4.999999925494194,EXP
Vogelbuurt Zuid,Population| Age group |65+ year,2028,490.0000000745058,4.999999925494194,4.999999925494194,EXP
Vogeltjeswei,Population| Age group |65+ year,2026,110.00000037252903,11.666666741172472,14.999999991721577,EXP
Vogeltjeswei,Population| Age group |65+ year,2027,110.00000037252903,11.666666741172472,14.999999991721577,EXP
Vogeltjeswei,Population| Age group |65+ year,2028,110.00000037252903,11.666666741172472,14.999999991721577,EXP
Volewijck,Population| Age group |65+ year,2026,1275.6666666666665,40.55555555555558,50.56166019308969,OLS
Volewijck,Population| Age group |65+ year,2027,1283.238095238095,40.55555555555558,50.56166019308969,OLS
Volewijck,Population| Age group |65+ year,2028,1290.8095238095236,40.55555555555558,50.56166019308969,OLS
Vondelbuurt,Population| Age group |65+ year,2026,344.9999991059303,11.3511627906978,11.3511627906978,EXP
Vondelbuurt,Population| Age group |65+ year,2027,344.9999991059303,11.3511627906978,11.3511627906978,EXP
Vondelbuurt,Population| Age group |65+ year,2028,344.9999991059303,11.3511627906978,11.3511627906978,EXP
Vondelparkbuurt Midden,Population| Age group |65+ year,2026,195.9091348209339,64.99999903142452,64.99999903142452,EXP
Vondelparkbuurt Midden,Population| Age group |65+ year,2027,195.9091348209339,64.99999903142452,64.99999903142452,EXP
Vondelparkbuurt Midden,Population| Age group |65+ year,2028,195.9091348209339,64.99999903142452,64.99999903142452,EXP
Vondelparkbuurt Oost,Population| Age group |65+ year,2026,145.0,0.0,0.0,EXP
Vondelparkbuurt Oost,Population| Age group |65+ year,2027,145.0,0.0,0.0,EXP
Vondelparkbuurt Oost,Population| Age group |65+ year,2028,145.0,0.0,0.0,EXP
Vondelparkbuurt West,Population| Age group |65+ year,2026,300.0000000745058,4.999999925494194,4.999999925494194,EXP
Vondelparkbuurt West,Population| Age group |65+ year,2027,300.0000000745058,4.999999925494194,4.999999925494194,EXP
Vondelparkbuurt West,Population| Age group |65+ year,2028,300.0000000745058,4.999999925494194,4.999999925494194,EXP
WG-terrein,Population| Age group |65+ year,2026,470.00000081956387,28.333333457509678,34.03429639493314,EXP
WG-terrein,Population| Age group |65+ year,2027,470.00000081956387,28.333333457509678,34.03429639493314,EXP
WG-terrein,Population| Age group |65+ year,2028,470.00000081956387,28.333333457509678,34.03429639493314,EXP
Walvisbuurt,Population| Age group |65+ year,2026,191.33333333333331,20.611111111111086,27.588410073260267,OLS
Walvisbuurt,Population| Age group |65+ year,2027,195.76190476190476,20.611111111111086,27.588410073260267,OLS
Walvisbuurt,Population| Age group |65+ year,2028,200.1904761904762,20.611111111111086,27.588410073260267,OLS
Waterland,Population| Age group |65+ year,2026,481.66666666666663,19.055555555555657,20.747378236869004,OLS
Waterland,Population| Age group |65+ year,2027,483.8095238095238,19.055555555555657,20.747378236869004,OLS
Waterland,Population| Age group |65+ year,2028,485.95238095238096,19.055555555555657,20.747378236869004,OLS
Waterlandpleinbuurt,Population| Age group |65+ year,2026,1598.666666666666,20.944444444444496,24.86426112880642,OLS
Waterlandpleinbuurt,Population| Age group |65+ year,2027,1603.5238095238087,20.944444444444496,24.86426112880642,OLS
Waterlandpleinbuurt,Population| Age group |65+ year,2028,1608.3809523809516,20.944444444444496,24.86426112880642,OLS
Waterloopleinbuurt,Population| Age group |65+ year,2026,171.0,6.666666666666667,11.547005383792516,Drift
Waterloopleinbuurt,Population| Age group |65+ year,2027,172.0,6.666666666666667,11.547005383792516,Drift
Waterloopleinbuurt,Population| Age group |65+ year,2028,173.0,6.666666666666667,11.547005383792516,Drift
Weesperbuurt,Population| Age group |65+ year,2026,616.7572083198245,21.501453269480788,23.061564400300057,EXP
Weesperbuurt,Population| Age group |65+ year,2027,616.7572083198245,21.501453269480788,23.061564400300057,EXP
Weesperbuurt,Population| Age group |65+ year,2028,616.7572083198245,21.501453269480788,23.061564400300057,EXP
Weesperbuurt/Plantage,Population| Age group |65+ year,2026,1288.3051897029643,171.66666738688946,191.42013125655146,EXP
Weesperbuurt/Plantage,Population| Age group |65+ year,2027,1288.3051897029643,171.66666738688946,191.42013125655146,EXP
Weesperbuurt/Plantage,Population| Age group |65+ year,2028,1288.3051897029643,171.66666738688946,191.42013125655146,EXP
Weespertrekvaart,Population| Age group |65+ year,2026,26.282069684113385,4.643098923598164,4.6700755920682715,EXP
Weespertrekvaart,Population| Age group |65+ year,2027,26.282069684113385,4.643098923598164,4.6700755920682715,EXP
Weespertrekvaart,Population| Age group |65+ year,2028,26.282069684113385,4.643098923598164,4.6700755920682715,EXP
Weesperzijde,Population| Age group |65+ year,2026,575.3333333333333,21.72222222222221,31.437916479827116,OLS
Weesperzijde,Population| Age group |65+ year,2027,580.190476190476,21.72222222222221,31.437916479827116,OLS
Weesperzijde,Population| Age group |65+ year,2028,585.0476190476189,21.72222222222221,31.437916479827116,OLS
Weesperzijde Midden/Zuid,Population| Age group |65+ year,2026,385.0000000745058,4.999999925494194,4.999999925494194,EXP
Weesperzijde Midden/Zuid,Population| Age group |65+ year,2027,385.0000000745058,4.999999925494194,4.999999925494194,EXP
Weesperzijde Midden/Zuid,Population| Age group |65+ year,2028,385.0000000745058,4.999999925494194,4.999999925494194,EXP
Werengouw Midden,Population| Age group |65+ year,2026,669.9999999254942,4.999999925494194,4.999999925494194,EXP
Werengouw Midden,Population| Age group |65+ year,2027,669.9999999254942,4.999999925494194,4.999999925494194,EXP
Werengouw Midden,Population| Age group |65+ year,2028,669.9999999254942,4.999999925494194,4.999999925494194,EXP
Werengouw Zuid,Population| Age group |65+ year,2026,210.0,0.0,0.0,Drift
Werengouw Zuid,Population| Age group |65+ year,2027,210.0,0.0,0.0,Drift
Werengouw Zuid,Population| Age group |65+ year,2028,210.0,0.0,0.0,Drift
Westelijk Havengebied,Population| Age group |65+ year,2026,15.0,0.0,0.0,Drift
Westelijk Havengebied,Population| Age group |65+ year,2027,15.0,0.0,0.0,Drift
Westelijk Havengebied,Population| Age group |65+ year,2028,15.0,0.0,0.0,Drift
Westelijke eilanden,Population| Age group |65+ year,2026,596.9999999999997,30.111111111110933,46.17338499050582,OLS
Westelijke eilanden,Population| Age group |65+ year,2027,606.1428571428568,30.111111111110933,46.17338499050582,OLS
Westelijke eilanden,Population| Age group |65+ year,2028,615.2857142857139,30.111111111110933,46.17338499050582,OLS
Westerdokseiland,Population| Age group |65+ year,2026,414.6666666666666,14.777777777777791,23.749463931571896,OLS
Westerdokseiland,Population| Age group |65+ year,2027,419.8095238095237,14.777777777777791,23.749463931571896,OLS
Westerdokseiland,Population| Age group |65+ year,2028,424.95238095238085,14.777777777777791,23.749463931571896,OLS
Westerstaatsman,Population| Age group |65+ year,2026,164.66666666666663,18.555555555555515,29.784099660600617,OLS
Westerstaatsman,Population| Age group |65+ year,2027,169.80952380952377,18.555555555555515,29.784099660600617,OLS
Westerstaatsman,Population| Age group |65+ year,2028,174.9523809523809,18.555555555555515,29.784099660600617,OLS
Westhaven Noord,Population| Age group |65+ year,2026,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Westhaven Noord,Population| Age group |65+ year,2027,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Westhaven Noord,Population| Age group |65+ year,2028,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Westindische Buurt,Population| Age group |65+ year,2026,615.0000002980232,11.666666716337204,13.228756630417749,EXP
Westindische Buurt,Population| Age group |65+ year,2027,615.0000002980232,11.666666716337204,13.228756630417749,EXP
Westindische Buurt,Population| Age group |65+ year,2028,615.0000002980232,11.666666716337204,13.228756630417749,EXP
Westlandgracht,Population| Age group |65+ year,2026,829.0,39.88888888888899,44.369450618056476,OLS
Westlandgracht,Population| Age group |65+ year,2027,836.5714285714287,39.88888888888899,44.369450618056476,OLS
Westlandgracht,Population| Age group |65+ year,2028,844.1428571428572,39.88888888888899,44.369450618056476,OLS
Westlandgrachtbuurt,Population| Age group |65+ year,2026,365.0000002235174,11.666666641831398,12.583057421723522,EXP
Westlandgrachtbuurt,Population| Age group |65+ year,2027,365.0000002235174,11.666666641831398,12.583057421723522,EXP
Westlandgrachtbuurt,Population| Age group |65+ year,2028,365.0000002235174,11.666666641831398,12.583057421723522,EXP
Weteringbuurt,Population| Age group |65+ year,2026,293.16810614062217,8.333333308498064,10.4083299257478,EXP
Weteringbuurt,Population| Age group |65+ year,2027,293.16810614062217,8.333333308498064,10.4083299257478,EXP
Weteringbuurt,Population| Age group |65+ year,2028,293.16810614062217,8.333333308498064,10.4083299257478,EXP
Wielingenbuurt,Population| Age group |65+ year,2026,420.0,14.027777777777771,18.728382600075605,Drift
Wielingenbuurt,Population| Age group |65+ year,2027,420.0,14.027777777777771,18.728382600075605,Drift
Wielingenbuurt,Population| Age group |65+ year,2028,420.0,14.027777777777771,18.728382600075605,Drift
Wildeman,Population| Age group |65+ year,2026,949.9999993294477,25.000000223517418,28.722813427237085,EXP
Wildeman,Population| Age group |65+ year,2027,949.9999993294477,25.000000223517418,28.722813427237085,EXP
Wildeman,Population| Age group |65+ year,2028,949.9999993294477,25.000000223517418,28.722813427237085,EXP
Willemspark,Population| Age group |65+ year,2026,748.0,27.916666666666668,33.36196686847664,Drift
Willemspark,Population| Age group |65+ year,2027,746.0,27.916666666666668,33.36196686847664,Drift
Willemspark,Population| Age group |65+ year,2028,744.0,27.916666666666668,33.36196686847664,Drift
Willemsparkbuurt Noord,Population| Age group |65+ year,2026,209.99997491170822,9.999999850988388,9.999999850988388,EXP
Willemsparkbuurt Noord,Population| Age group |65+ year,2027,209.99997491170822,9.999999850988388,9.999999850988388,EXP
Willemsparkbuurt Noord,Population| Age group |65+ year,2028,209.99997491170822,9.999999850988388,9.999999850988388,EXP
Willibrordusbuurt,Population| Age group |65+ year,2026,420.0,17.77777777777777,22.902773566470874,Drift
Willibrordusbuurt,Population| Age group |65+ year,2027,420.0,17.77777777777777,22.902773566470874,Drift
Willibrordusbuurt,Population| Age group |65+ year,2028,420.0,17.77777777777777,22.902773566470874,Drift
Wittenburg,Population| Age group |65+ year,2026,398.9693379519155,30.000000049670536,37.638632473794594,EXP
Wittenburg,Population| Age group |65+ year,2027,398.9693379519155,30.000000049670536,37.638632473794594,EXP
Wittenburg,Population| Age group |65+ year,2028,398.9693379519155,30.000000049670536,37.638632473794594,EXP
Woon- en Groengebied Sloterdijk,Population| Age group |65+ year,2026,25.0,6.111111111111112,7.607257743127308,Drift
Woon- en Groengebied Sloterdijk,Population| Age group |65+ year,2027,25.0,6.111111111111112,7.607257743127308,Drift
Woon- en Groengebied Sloterdijk,Population| Age group |65+ year,2028,25.0,6.111111111111112,7.607257743127308,Drift
Zaagpoortbuurt,Population| Age group |65+ year,2026,80.0000000745058,3.333333358168602,4.08248290463863,EXP
Zaagpoortbuurt,Population| Age group |65+ year,2027,80.0000000745058,3.333333358168602,4.08248290463863,EXP
Zaagpoortbuurt,Population| Age group |65+ year,2028,80.0000000745058,3.333333358168602,4.08248290463863,EXP
Zeeburgerdijk Oost,Population| Age group |65+ year,2026,60.000000074505806,1.694186046511632,1.694186046511632,EXP
Zeeburgerdijk Oost,Population| Age group |65+ year,2027,60.000000074505806,1.694186046511632,1.694186046511632,EXP
Zeeburgerdijk Oost,Population| Age group |65+ year,2028,60.000000074505806,1.694186046511632,1.694186046511632,EXP
Zeeburgereiland Noordoost,Population| Age group |65+ year,2026,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Zeeburgereiland Noordoost,Population| Age group |65+ year,2027,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Zeeburgereiland Noordoost,Population| Age group |65+ year,2028,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Zeeburgereiland Zuidoost,Population| Age group |65+ year,2026,5.0,0.0,0.0,Drift
Zeeburgereiland Zuidoost,Population| Age group |65+ year,2027,5.0,0.0,0.0,Drift
Zeeburgereiland Zuidoost,Population| Age group |65+ year,2028,5.0,0.0,0.0,Drift
Zeeburgereiland Zuidwest,Population| Age group |65+ year,2026,4.9999999999999964,3.3333333333333304,3.3333333333333304,OLS
Zeeburgereiland Zuidwest,Population| Age group |65+ year,2027,3.9999999999999964,3.3333333333333304,3.3333333333333304,OLS
Zeeburgereiland Zuidwest,Population| Age group |65+ year,2028,2.9999999999999956,3.3333333333333304,3.3333333333333304,OLS
Zeeburgereiland/Nieuwe Diep,Population| Age group |65+ year,2026,215.00015123982593,19.999999701976776,19.999999701976776,EXP
Zeeburgereiland/Nieuwe Diep,Population| Age group |65+ year,2027,215.00015123982593,19.999999701976776,19.999999701976776,EXP
Zeeburgereiland/Nieuwe Diep,Population| Age group |65+ year,2028,215.00015123982593,19.999999701976776,19.999999701976776,EXP
Zeeheldenbuurt,Population| Age group |65+ year,2026,224.0,21.94444444444444,27.18676829581571,Drift
Zeeheldenbuurt,Population| Age group |65+ year,2027,223.0,21.94444444444444,27.18676829581571,Drift
Zeeheldenbuurt,Population| Age group |65+ year,2028,222.0,21.94444444444444,27.18676829581571,Drift
Zorgvlied,Population| Age group |65+ year,2026,10.0,0.0,0.0,Drift
Zorgvlied,Population| Age group |65+ year,2027,10.0,0.0,0.0,Drift
Zorgvlied,Population| Age group |65+ year,2028,10.0,0.0,0.0,Drift
Zuid Pijp,Population| Age group |65+ year,2026,1432.3333333333328,49.83333333333371,60.180977060862254,OLS
Zuid Pijp,Population| Age group |65+ year,2027,1443.47619047619,49.83333333333371,60.180977060862254,OLS
Zuid Pijp,Population| Age group |65+ year,2028,1454.619047619047,49.83333333333371,60.180977060862254,OLS
Zuidas,Population| Age group |65+ year,2026,202.99999999999991,42.5,54.94315243958978,OLS
Zuidas,Population| Age group |65+ year,2027,213.14285714285705,42.5,54.94315243958978,OLS
Zuidas,Population| Age group |65+ year,2028,223.28571428571416,42.5,54.94315243958978,OLS
Zuidas Noord,Population| Age group |65+ year,2026,15.000000074505804,1.6941860465116285,1.6941860465116285,EXP
Zuidas Noord,Population| Age group |65+ year,2027,15.000000074505804,1.6941860465116285,1.6941860465116285,EXP
Zuidas Noord,Population| Age group |65+ year,2028,15.000000074505804,1.6941860465116285,1.6941860465116285,EXP
Zuidas Zuid,Population| Age group |65+ year,2026,125.0,0.0,0.0,EXP
Zuidas Zuid,Population| Age group |65+ year,2027,125.0,0.0,0.0,EXP
Zuidas Zuid,Population| Age group |65+ year,2028,125.0,0.0,0.0,EXP
Zuiderkerkbuurt,Population| Age group |65+ year,2026,340.21163386926133,14.99999982615312,17.078251123907865,EXP
Zuiderkerkbuurt,Population| Age group |65+ year,2027,340.21163386926133,14.99999982615312,17.078251123907865,EXP
Zuiderkerkbuurt,Population| Age group |65+ year,2028,340.21163386926133,14.99999982615312,17.078251123907865,EXP
Zuidoostkwadrant Indische buurt,Population| Age group |65+ year,2026,415.0000001490116,9.999999850988388,9.999999850988388,EXP
Zuidoostkwadrant Indische buurt,Population| Age group |65+ year,2027,415.0000001490116,9.999999850988388,9.999999850988388,EXP
Zuidoostkwadrant Indische buurt,Population| Age group |65+ year,2028,415.0000001490116,9.999999850988388,9.999999850988388,EXP
Zuidwestkwadrant Indische buurt,Population| Age group |65+ year,2026,575.0047622551745,4.999999925494194,4.999999925494194,EXP
Zuidwestkwadrant Indische buurt,Population| Age group |65+ year,2027,575.0047622551745,4.999999925494194,4.999999925494194,EXP
Zuidwestkwadrant Indische buurt,Population| Age group |65+ year,2028,575.0047622551745,4.999999925494194,4.999999925494194,EXP
Zuidwestkwadrant Osdorp Noord,Population| Age group |65+ year,2026,435.0,0.0,0.0,EXP
Zuidwestkwadrant Osdorp Noord,Population| Age group |65+ year,2027,435.0,0.0,0.0,EXP
Zuidwestkwadrant Osdorp Noord,Population| Age group |65+ year,2028,435.0,0.0,0.0,EXP
Zuidwestkwadrant Osdorp Zuid,Population| Age group |65+ year,2026,475.0,0.0,0.0,EXP
Zuidwestkwadrant Osdorp Zuid,Population| Age group |65+ year,2027,475.0,0.0,0.0,EXP
Zuidwestkwadrant Osdorp Zuid,Population| Age group |65+ year,2028,475.0,0.0,0.0,EXP
Zunderdorp,Population| Age group |65+ year,2026,105.33612314919935,3.7274671198168363,4.131592332950334,EXP
Zunderdorp,Population| Age group |65+ year,2027,105.33612314919935,3.7274671198168363,4.131592332950334,EXP
Zunderdorp,Population| Age group |65+ year,2028,105.33612314919935,3.7274671198168363,4.131592332950334,EXP
de Plantage,Population| Age group |65+ year,2026,334.99999991576425,0.3127906976745862,0.3127906976745862,EXP
de Plantage,Population| Age group |65+ year,2027,334.99999991576425,0.3127906976745862,0.3127906976745862,EXP
de Plantage,Population| Age group |65+ year,2028,334.99999991576425,0.3127906976745862,0.3127906976745862,EXP
AMC,Total households,2026,25.000000149011612,5.000000000000003,6.454972205204395,EXP
AMC,Total households,2027,25.000000149011612,5.000000000000003,6.454972205204395,EXP
AMC,Total households,2028,25.000000149011612,5.000000000000003,6.454972205204395,EXP
Aalsmeerwegbuurt Oost,Total households,2026,1299.9999999254942,4.999999925494194,4.999999925494194,EXP
Aalsmeerwegbuurt Oost,Total households,2027,1299.9999999254942,4.999999925494194,4.999999925494194,EXP
Aalsmeerwegbuurt Oost,Total households,2028,1299.9999999254942,4.999999925494194,4.999999925494194,EXP
Aalsmeerwegbuurt West,Total households,2026,1474.9999999999993,6.666666666666515,6.666666666666515,OLS
Aalsmeerwegbuurt West,Total households,2027,1467.9999999999993,6.666666666666515,6.666666666666515,OLS
Aalsmeerwegbuurt West,Total households,2028,1460.9999999999993,6.666666666666515,6.666666666666515,OLS
Alexanderplein e.o.,Total households,2026,239.9999999254942,2.941279069767423,3.6341771651569474,EXP
Alexanderplein e.o.,Total households,2027,239.9999999254942,2.941279069767423,3.6341771651569474,EXP
Alexanderplein e.o.,Total households,2028,239.9999999254942,2.941279069767423,3.6341771651569474,EXP
Amerikahaven,Total households,2026,1.4449385733190103,3.341583365661595,4.082507912517367,EXP
Amerikahaven,Total households,2027,1.4449385733190103,3.341583365661595,4.082507912517367,EXP
Amerikahaven,Total households,2028,1.4449385733190103,3.341583365661595,4.082507912517367,EXP
Amstel III deel A/B Noord,Total households,2026,55.0,6.666666666666671,6.666666666666671,OLS
Amstel III deel A/B Noord,Total households,2027,53.0,6.666666666666671,6.666666666666671,OLS
Amstel III deel A/B Noord,Total households,2028,51.0,6.666666666666671,6.666666666666671,OLS
Amstel III deel A/B Zuid,Total households,2026,1260.0000104308126,699.9999895691869,699.9999895691869,EXP
Amstel III deel A/B Zuid,Total households,2027,1260.0000104308126,699.9999895691869,699.9999895691869,EXP
Amstel III deel A/B Zuid,Total households,2028,1260.0000104308126,699.9999895691869,699.9999895691869,EXP
Amstel III deel C/D Noord,Total households,2026,20.0,0.0,0.0,Drift
Amstel III deel C/D Noord,Total households,2027,20.0,0.0,0.0,Drift
Amstel III deel C/D Noord,Total households,2028,20.0,0.0,0.0,Drift
Amstel III deel C/D Zuid,Total households,2026,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Amstel III deel C/D Zuid,Total households,2027,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Amstel III deel C/D Zuid,Total households,2028,5.0,8.881784197001252e-16,8.881784197001252e-16,EXP
Amstel III/BulleDistrict,Total households,2026,1465.0000198930502,650.0000045945247,814.9335357656231,EXP
Amstel III/BulleDistrict,Total households,2027,1465.0000198930502,650.0000045945247,814.9335357656231,EXP
Amstel III/BulleDistrict,Total households,2028,1465.0000198930502,650.0000045945247,814.9335357656231,EXP
Amstelglorie,Total households,2026,35.00000014901161,3.3333333084980645,4.082482874221762,EXP
Amstelglorie,Total households,2027,35.00000014901161,3.3333333084980645,4.082482874221762,EXP
Amstelglorie,Total households,2028,35.00000014901161,3.3333333084980645,4.082482874221762,EXP
Amstelkwartier Noord,Total households,2026,1725.0000004470348,29.999999552965164,29.999999552965164,EXP
Amstelkwartier Noord,Total households,2027,1725.0000004470348,29.999999552965164,29.999999552965164,EXP
Amstelkwartier Noord,Total households,2028,1725.0000004470348,29.999999552965164,29.999999552965164,EXP
Amstelkwartier West,Total households,2026,707.5,3.33333333333303,3.33333333333303,OLS
Amstelkwartier West,Total households,2027,704.0,3.33333333333303,3.33333333333303,OLS
Amstelkwartier West,Total households,2028,700.4999999999999,3.33333333333303,3.33333333333303,OLS
Amstelkwartier Zuid,Total households,2026,20.000000074505806,0.02499999999999858,0.02499999999999858,EXP
Amstelkwartier Zuid,Total households,2027,20.000000074505806,0.02499999999999858,0.02499999999999858,EXP
Amstelkwartier Zuid,Total households,2028,20.000000074505806,0.02499999999999858,0.02499999999999858,EXP
Amstelpark,Total households,2026,11.0,1.6666666666666667,2.886751345948129,Drift
Amstelpark,Total households,2027,12.0,1.6666666666666667,2.886751345948129,Drift
Amstelpark,Total households,2028,13.0,1.6666666666666667,2.886751345948129,Drift
Amstelveldbuurt,Total households,2026,971.9999999999995,39.944444444444265,45.989229818069795,OLS
Amstelveldbuurt,Total households,2027,981.1428571428565,39.944444444444265,45.989229818069795,OLS
Amstelveldbuurt,Total households,2028,990.2857142857137,39.944444444444265,45.989229818069795,OLS
Amsterdamse Bos,Total households,2026,35.23406105837003,3.655669157366821,4.120481478748789,EXP
Amsterdamse Bos,Total households,2027,35.23406105837003,3.655669157366821,4.120481478748789,EXP
Amsterdamse Bos,Total households,2028,35.23406105837003,3.655669157366821,4.120481478748789,EXP
Amsterdamse Poort,Total households,2026,850.0000099092721,271.6666700442632,456.2254559869589,EXP
Amsterdamse Poort,Total households,2027,850.0000099092721,271.6666700442632,456.2254559869589,EXP
Amsterdamse Poort,Total households,2028,850.0000099092721,271.6666700442632,456.2254559869589,EXP
Andreasterrein,Total households,2026,561.5508007270035,11.531093688041475,11.950365179073943,EXP
Andreasterrein,Total households,2027,561.5508007270035,11.531093688041475,11.950365179073943,EXP
Andreasterrein,Total households,2028,561.5508007270035,11.531093688041475,11.950365179073943,EXP
Anjeliersbuurt Noord,Total households,2026,1323.6859423788544,39.99999940395355,39.99999940395355,EXP
Anjeliersbuurt Noord,Total households,2027,1323.6859423788544,39.99999940395355,39.99999940395355,EXP
Anjeliersbuurt Noord,Total households,2028,1323.6859423788544,39.99999940395355,39.99999940395355,EXP
Anjeliersbuurt Zuid,Total households,2026,1957.5000000000002,3.333333333333485,3.333333333333485,OLS
Anjeliersbuurt Zuid,Total households,2027,1961.0000000000002,3.333333333333485,3.333333333333485,OLS
Anjeliersbuurt Zuid,Total households,2028,1964.5000000000005,3.333333333333485,3.333333333333485,OLS
Apollobuurt,Total households,2026,3929.0,132.2222222222223,161.2351055423702,Drift
Apollobuurt,Total households,2027,3923.0,132.2222222222223,161.2351055423702,Drift
Apollobuurt,Total households,2028,3917.0,132.2222222222223,161.2351055423702,Drift
Architectenbuurt,Total households,2026,1025.0,5.000000074505806,6.454972301390977,EXP
Architectenbuurt,Total households,2027,1025.0,5.000000074505806,6.454972301390977,EXP
Architectenbuurt,Total households,2028,1025.0,5.000000074505806,6.454972301390977,EXP
BG-terrein e.o.,Total households,2026,518.4394536830528,19.147434751388648,21.626219193612137,EXP
BG-terrein e.o.,Total households,2027,518.4394536830528,19.147434751388648,21.626219193612137,EXP
BG-terrein e.o.,Total households,2028,518.4394536830528,19.147434751388648,21.626219193612137,EXP
Baanakkerspark Noord,Total households,2026,360.0000002235174,0.07499999999998863,0.07499999999998863,EXP
Baanakkerspark Noord,Total households,2027,360.0000002235174,0.07499999999998863,0.07499999999998863,EXP
Baanakkerspark Noord,Total households,2028,360.0000002235174,0.07499999999998863,0.07499999999998863,EXP
Baanakkerspark Zuid,Total households,2026,265.00473762559415,4.999999925494194,4.999999925494194,EXP
Baanakkerspark Zuid,Total households,2027,265.00473762559415,4.999999925494194,4.999999925494194,EXP
Baanakkerspark Zuid,Total households,2028,265.00473762559415,4.999999925494194,4.999999925494194,EXP
Balboaplein e.o.,Total households,2026,1754.0106182783506,23.792496513772676,27.616116887005035,EXP
Balboaplein e.o.,Total households,2027,1754.0106182783506,23.792496513772676,27.616116887005035,EXP
Balboaplein e.o.,Total households,2028,1754.0106182783506,23.792496513772676,27.616116887005035,EXP
Banne Buiksloot,Total households,2026,6698.92482637144,29.660285288807245,33.26892593314891,EXP
Banne Buiksloot,Total households,2027,6698.92482637144,29.660285288807245,33.26892593314891,EXP
Banne Buiksloot,Total households,2028,6698.92482637144,29.660285288807245,33.26892593314891,EXP
Banne Noordoost,Total households,2026,1544.9999997764826,14.999999776482582,14.999999776482582,EXP
Banne Noordoost,Total households,2027,1544.9999997764826,14.999999776482582,14.999999776482582,EXP
Banne Noordoost,Total households,2028,1544.9999997764826,14.999999776482582,14.999999776482582,EXP
Banne Noordwest,Total households,2026,1231.6666666666667,2.5,2.5,Drift
Banne Noordwest,Total households,2027,1223.3333333333333,2.5,2.5,Drift
Banne Noordwest,Total households,2028,1215.0,2.5,2.5,Drift
Banne Zuidoost,Total households,2026,2067.5,1.3642420526593924e-12,1.3642420526593924e-12,OLS
Banne Zuidoost,Total households,2027,2070.0,1.3642420526593924e-12,1.3642420526593924e-12,OLS
Banne Zuidoost,Total households,2028,2072.4999999999995,1.3642420526593924e-12,1.3642420526593924e-12,OLS
Banne Zuidwest,Total households,2026,1564.9999999254942,4.999999925494194,4.999999925494194,EXP
Banne Zuidwest,Total households,2027,1564.9999999254942,4.999999925494194,4.999999925494194,EXP
Banne Zuidwest,Total households,2028,1564.9999999254942,4.999999925494194,4.999999925494194,EXP
Banpleinbuurt,Total households,2026,375.0,1.6666666666666667,2.8867513029321823,EXP
Banpleinbuurt,Total households,2027,375.0,1.6666666666666667,2.8867513029321823,EXP
Banpleinbuurt,Total households,2028,375.0,1.6666666666666667,2.8867513029321823,EXP
Bedrijvencentrum Osdorp,Total households,2026,5.0,0.0,0.0,Drift
Bedrijvencentrum Osdorp,Total households,2027,5.0,0.0,0.0,Drift
Bedrijvencentrum Osdorp,Total households,2028,5.0,0.0,0.0,Drift
Bedrijvencentrum Westerkwartier,Total households,2026,30.0,0.0,0.0,EXP
Bedrijvencentrum Westerkwartier,Total households,2027,30.0,0.0,0.0,EXP
Bedrijvencentrum Westerkwartier,Total households,2028,30.0,0.0,0.0,EXP
Bedrijvengebied Cruquiusweg,Total households,2026,328.4146559165838,684.9999897927046,684.9999897927046,EXP
Bedrijvengebied Cruquiusweg,Total households,2027,328.4146559165838,684.9999897927046,684.9999897927046,EXP
Bedrijvengebied Cruquiusweg,Total households,2028,328.4146559165838,684.9999897927046,684.9999897927046,EXP
Bedrijvengebied Veelaan,Total households,2026,26.33333333333332,1.4444444444444464,2.009237924447242,OLS
