Districts & Neigbourhoods,Type of region,Regioncode,Total population,Man,Woman,Population| Age group |0 tot 15 year,Population| Age group |15 tot 25 year,Population| Age group |25 tot 45 year,Population| Age group |45 tot 65 year,Population| Age group |65+ year,Births,Deaths,Total households,Single-person households,Households without children,Households with children,Average household size,Care|Young people receiving youth care,Healthcare|Wmo clients,ZIPcode,Year,children_0_15,youth_15_25,families_children,elderly_65_plus,single_households_ind,youth_care_users,wmo_users,youth_care_rate,wmo_rate,children_0_15_growth,youth_15_25_growth,elderly_65_plus_growth,families_children_growth,single_households_ind_growth
Frederik Hendrikbuurt-Zuidoost,Neighbourhood,BU0363EJ03,3185.0,1745.0,1440.0,245.0,255.0,1575.0,755.0,350.0,30.0,30.0,2050.0,1360.0,445.0,245.0,1.5,45.0,225.0,1052.0,2023,245.0,255.0,245.0,350.0,1360.0,45.0,225.0,14.128728414442701,70.64364207221351,,,,,
Frederik Hendrikbuurt-Zuidoost,Neighbourhood,BU0363EJ03,3200.0,1715.0,1485.0,225.0,280.0,1610.0,750.0,335.0,35.0,35.0,2085.0,1385.0,475.0,225.0,1.5,40.0,230.0,1052.0,2024,225.0,280.0,225.0,335.0,1385.0,40.0,230.0,12.5,71.875,-0.08163265306122447,0.0980392156862746,-0.042857142857142816,-0.08163265306122447,0.018382352941176405
Frederik Hendrikbuurt-Zuidwest,Neighbourhood,BU0363EJ02,1190.0,595.0,600.0,80.0,90.0,350.0,360.0,320.0,5.0,40.0,695.0,400.0,185.0,115.0,1.6,15.0,175.0,1052.0,2023,80.0,90.0,115.0,320.0,400.0,15.0,175.0,12.605042016806722,147.05882352941177,,,,,
Frederik Hendrikbuurt-Zuidwest,Neighbourhood,BU0363EJ02,1215.0,595.0,615.0,70.0,105.0,360.0,340.0,335.0,5.0,45.0,715.0,410.0,195.0,110.0,1.6,15.0,175.0,1052.0,2024,70.0,105.0,110.0,335.0,410.0,15.0,175.0,12.345679012345679,144.0329218106996,-0.125,0.16666666666666674,0.046875,-0.04347826086956519,0.02499999999999991
Frederikspleinbuurt,Neighbourhood,BU03630707,925.0,475.0,450.0,95.0,85.0,330.0,275.0,140.0,10.0,0.0,560.0,335.0,140.0,90.0,1.6,10.0,30.0,1017.0,2020,95.0,85.0,90.0,140.0,335.0,10.0,30.0,10.81081081081081,32.432432432432435,,,,,
Frederikspleinbuurt,Neighbourhood,BU03630707,935.0,485.0,450.0,85.0,80.0,350.0,270.0,150.0,15.0,0.0,570.0,335.0,150.0,85.0,1.6,0.0,35.0,1017.0,2021,85.0,80.0,85.0,150.0,335.0,0.0,35.0,0.0,37.4331550802139,-0.10526315789473684,-0.05882352941176472,0.0714285714285714,-0.05555555555555558,0.0
Frederikspleinbuurt,Neighbourhood,BU03630707,955.0,490.0,465.0,85.0,105.0,350.0,270.0,150.0,5.0,5.0,590.0,355.0,150.0,80.0,1.6,0.0,35.0,1017.0,2022,85.0,105.0,80.0,150.0,355.0,0.0,35.0,0.0,36.64921465968586,0.0,0.3125,0.0,-0.05882352941176472,0.05970149253731338
Frederikspleinbuurt,Neighbourhood,BU0363AH08,970.0,495.0,475.0,75.0,95.0,370.0,265.0,150.0,5.0,5.0,605.0,365.0,165.0,80.0,1.6,15.0,30.0,1017.0,2023,75.0,95.0,80.0,150.0,365.0,15.0,30.0,15.463917525773196,30.927835051546392,-0.11764705882352944,-0.09523809523809523,0.0,0.0,0.028169014084507005
Frederikspleinbuurt,Neighbourhood,BU0363AH08,960.0,490.0,465.0,70.0,105.0,355.0,255.0,170.0,10.0,10.0,610.0,375.0,160.0,75.0,1.6,10.0,35.0,1017.0,2024,70.0,105.0,75.0,170.0,375.0,10.0,35.0,10.416666666666666,36.458333333333336,-0.06666666666666665,0.10526315789473695,0.1333333333333333,-0.0625,0.027397260273972712
Frederikspleinbuurt,Neighbourhood,BU03630707,935.0,485.0,450.0,85.0,80.0,350.0,270.0,150.0,15.0,0.0,570.0,335.0,150.0,85.0,1.6,0.0,35.0,1017.0,2025,85.0,80.0,85.0,150.0,335.0,0.0,35.0,0.0,37.4331550802139,0.2142857142857142,-0.23809523809523814,-0.11764705882352944,0.1333333333333333,-0.10666666666666669
G-buurt Noord,Neighbourhood,BU03639412,1780.0,975.0,805.0,325.0,230.0,510.0,605.0,110.0,15.0,15.0,1040.0,665.0,95.0,280.0,1.7,75.0,200.0,1103.0,2020,325.0,230.0,280.0,110.0,665.0,75.0,200.0,42.13483146067416,112.35955056179775,,,,,
G-buurt Noord,Neighbourhood,BU03639412,1775.0,955.0,815.0,320.0,225.0,495.0,615.0,125.0,25.0,15.0,1030.0,650.0,100.0,280.0,1.7,70.0,170.0,1103.0,2021,320.0,225.0,280.0,125.0,650.0,70.0,170.0,39.43661971830986,95.77464788732394,-0.01538461538461533,-0.021739130434782594,0.13636363636363646,0.0,-0.022556390977443663
G-buurt Noord,Neighbourhood,BU03639412,1750.0,935.0,815.0,320.0,225.0,470.0,610.0,135.0,10.0,10.0,1020.0,660.0,90.0,275.0,1.7,75.0,175.0,1103.0,2022,320.0,225.0,275.0,135.0,660.0,75.0,175.0,42.857142857142854,100.0,0.0,0.0,0.08000000000000007,-0.017857142857142905,0.01538461538461533
G-buurt Noord,Neighbourhood,BU03639412,1775.0,955.0,815.0,320.0,225.0,495.0,615.0,125.0,25.0,15.0,1030.0,650.0,100.0,280.0,1.7,70.0,170.0,1103.0,2025,320.0,225.0,280.0,125.0,650.0,70.0,170.0,39.43661971830986,95.77464788732394,0.0,0.0,-0.07407407407407407,0.018181818181818077,-0.015151515151515138
G-buurt Oost,Neighbourhood,BU03639409,3195.0,1680.0,1515.0,255.0,430.0,750.0,785.0,975.0,30.0,35.0,1975.0,1200.0,485.0,290.0,1.6,35.0,375.0,1103.0,2020,255.0,430.0,290.0,975.0,1200.0,35.0,375.0,10.954616588419405,117.37089201877934,,,,,
G-buurt Oost,Neighbourhood,BU03639409,3145.0,1695.0,1455.0,265.0,385.0,770.0,745.0,980.0,15.0,30.0,1920.0,1145.0,490.0,290.0,1.6,40.0,385.0,1103.0,2021,265.0,385.0,290.0,980.0,1145.0,40.0,385.0,12.718600953895072,122.41653418124005,0.03921568627450989,-0.10465116279069764,0.00512820512820511,0.0,-0.04583333333333328
G-buurt Oost,Neighbourhood,BU03639409,3130.0,1675.0,1455.0,240.0,395.0,775.0,705.0,1015.0,10.0,35.0,1965.0,1210.0,480.0,275.0,1.6,35.0,390.0,1103.0,2022,240.0,395.0,275.0,1015.0,1210.0,35.0,390.0,11.182108626198083,124.60063897763578,-0.09433962264150941,0.025974025974025983,0.03571428571428581,-0.051724137931034475,0.05676855895196509
G-buurt Oost,Neighbourhood,BU03639409,3145.0,1695.0,1455.0,265.0,385.0,770.0,745.0,980.0,15.0,30.0,1920.0,1145.0,490.0,290.0,1.6,40.0,385.0,1103.0,2025,265.0,385.0,290.0,980.0,1145.0,40.0,385.0,12.718600953895072,122.41653418124005,0.10416666666666674,-0.025316455696202556,-0.03448275862068961,0.05454545454545445,-0.05371900826446285
G-buurt West,Neighbourhood,BU03639401,3710.0,1890.0,1815.0,490.0,535.0,1210.0,1080.0,395.0,45.0,20.0,1900.0,950.0,330.0,620.0,1.9,80.0,255.0,1103.0,2020,490.0,535.0,620.0,395.0,950.0,80.0,255.0,21.563342318059302,68.73315363881402,,,,,
G-buurt West,Neighbourhood,BU03639401,3655.0,1870.0,1790.0,480.0,490.0,1205.0,1060.0,425.0,35.0,10.0,1890.0,955.0,325.0,600.0,1.9,80.0,265.0,1103.0,2021,480.0,490.0,600.0,425.0,955.0,80.0,265.0,21.88782489740082,72.50341997264022,-0.020408163265306145,-0.08411214953271029,0.07594936708860756,-0.032258064516129004,0.0052631578947368585
G-buurt West,Neighbourhood,BU03639401,3660.0,1880.0,1775.0,465.0,490.0,1210.0,1035.0,455.0,35.0,20.0,1905.0,960.0,345.0,600.0,1.9,85.0,260.0,1103.0,2022,465.0,490.0,600.0,455.0,960.0,85.0,260.0,23.224043715846996,71.03825136612022,-0.03125,0.0,0.07058823529411762,0.0,0.005235602094240788
G-buurt West,Neighbourhood,BU03639401,3655.0,1870.0,1790.0,480.0,490.0,1205.0,1060.0,425.0,35.0,10.0,1890.0,955.0,325.0,600.0,1.9,80.0,265.0,1103.0,2025,480.0,490.0,600.0,425.0,955.0,80.0,265.0,21.88782489740082,72.50341997264022,0.032258064516129004,0.0,-0.06593406593406592,0.0,-0.00520833333333337
G-buurt-Noord,Neighbourhood,BU0363TE03,1765.0,945.0,825.0,310.0,235.0,480.0,585.0,155.0,15.0,10.0,1015.0,650.0,85.0,285.0,1.7,65.0,175.0,1103.0,2023,310.0,235.0,285.0,155.0,650.0,65.0,175.0,36.827195467422094,99.1501416430595,,,,,
G-buurt-Noord,Neighbourhood,BU0363TE03,1640.0,865.0,775.0,265.0,205.0,465.0,540.0,165.0,20.0,10.0,960.0,620.0,80.0,260.0,1.7,60.0,175.0,1103.0,2024,265.0,205.0,260.0,165.0,620.0,60.0,175.0,36.58536585365854,106.70731707317073,-0.14516129032258063,-0.12765957446808507,0.06451612903225801,-0.08771929824561409,-0.0461538461538461
G-buurt-Oost,Neighbourhood,BU0363TF01,3155.0,1700.0,1455.0,245.0,405.0,790.0,690.0,1020.0,20.0,30.0,1995.0,1250.0,475.0,275.0,1.6,45.0,390.0,1103.0,2023,245.0,405.0,275.0,1020.0,1250.0,45.0,390.0,14.263074484944534,123.61331220285261,,,,,
G-buurt-Oost,Neighbourhood,BU0363TF01,3200.0,1700.0,1505.0,245.0,440.0,820.0,670.0,1025.0,15.0,50.0,2010.0,1245.0,485.0,280.0,1.6,50.0,380.0,1103.0,2024,245.0,440.0,280.0,1025.0,1245.0,50.0,380.0,15.625,118.75,0.0,0.08641975308641969,0.004901960784313708,0.018181818181818077,-0.0040000000000000036
G-buurt-West,Neighbourhood,BU0363TE02,3700.0,1920.0,1780.0,470.0,510.0,1215.0,1030.0,475.0,45.0,10.0,1945.0,1015.0,335.0,600.0,1.9,95.0,270.0,1103.0,2023,470.0,510.0,600.0,475.0,1015.0,95.0,270.0,25.675675675675677,72.97297297297298,,,,,
G-buurt-West,Neighbourhood,BU0363TE02,3740.0,1935.0,1810.0,500.0,505.0,1230.0,1000.0,510.0,45.0,10.0,1940.0,990.0,345.0,605.0,1.9,90.0,290.0,1103.0,2024,500.0,505.0,605.0,510.0,990.0,90.0,290.0,24.06417112299465,77.54010695187166,0.06382978723404253,-0.009803921568627416,0.0736842105263158,0.008333333333333304,-0.024630541871921152
GWL-terrein,Neighbourhood,BU0363EG02,1235.0,590.0,650.0,145.0,170.0,275.0,475.0,170.0,10.0,5.0,610.0,260.0,145.0,205.0,2.0,30.0,80.0,1051.0,2023,145.0,170.0,205.0,170.0,260.0,30.0,80.0,24.291497975708502,64.77732793522267,,,,,
GWL-terrein,Neighbourhood,BU0363EG02,1220.0,575.0,645.0,155.0,145.0,285.0,445.0,185.0,10.0,5.0,615.0,260.0,150.0,200.0,2.0,25.0,75.0,1051.0,2024,155.0,145.0,200.0,185.0,260.0,25.0,75.0,20.491803278688522,61.47540983606557,0.06896551724137923,-0.1470588235294118,0.08823529411764697,-0.024390243902439046,0.0
Gaasperdam Noord,Neighbourhood,BU03639603,2020.0,1030.0,990.0,305.0,225.0,665.0,615.0,200.0,25.0,15.0,1045.0,565.0,160.0,325.0,1.8,85.0,225.0,1106.0,2020,305.0,225.0,325.0,200.0,565.0,85.0,225.0,42.07920792079208,111.38613861386139,,,,,
Gaasperdam Noord,Neighbourhood,BU03639603,1995.0,1035.0,960.0,280.0,235.0,660.0,595.0,220.0,25.0,10.0,1020.0,545.0,175.0,300.0,1.8,75.0,220.0,1106.0,2021,280.0,235.0,300.0,220.0,545.0,75.0,220.0,37.59398496240601,110.27568922305764,-0.08196721311475408,0.04444444444444451,0.10000000000000009,-0.07692307692307687,-0.03539823008849563
Gaasperdam Noord,Neighbourhood,BU03639603,2015.0,1035.0,985.0,275.0,250.0,670.0,595.0,225.0,30.0,10.0,1080.0,610.0,160.0,305.0,1.8,75.0,230.0,1106.0,2022,275.0,250.0,305.0,225.0,610.0,75.0,230.0,37.220843672456574,114.14392059553349,-0.017857142857142905,0.06382978723404253,0.022727272727272707,0.016666666666666607,0.11926605504587151
Gaasperdam Noord,Neighbourhood,BU03639603,1995.0,1035.0,960.0,280.0,235.0,660.0,595.0,220.0,25.0,10.0,1020.0,545.0,175.0,300.0,1.8,75.0,220.0,1106.0,2025,280.0,235.0,300.0,220.0,545.0,75.0,220.0,37.59398496240601,110.27568922305764,0.018181818181818077,-0.06000000000000005,-0.022222222222222254,-0.016393442622950838,-0.10655737704918034
Gaasperdam Zuid,Neighbourhood,BU03639604,1510.0,735.0,775.0,185.0,195.0,440.0,425.0,265.0,15.0,15.0,920.0,595.0,125.0,200.0,1.6,40.0,250.0,1107.0,2020,185.0,195.0,200.0,265.0,595.0,40.0,250.0,26.490066225165563,165.56291390728478,,,,,
Gaasperdam Zuid,Neighbourhood,BU03639604,1540.0,755.0,780.0,185.0,190.0,460.0,425.0,275.0,20.0,15.0,920.0,590.0,135.0,200.0,1.6,40.0,240.0,1107.0,2021,185.0,190.0,200.0,275.0,590.0,40.0,240.0,25.974025974025977,155.84415584415584,0.0,-0.02564102564102566,0.037735849056603765,0.0,-0.008403361344537785
Gaasperdam Zuid,Neighbourhood,BU03639604,1525.0,760.0,760.0,175.0,200.0,465.0,405.0,285.0,10.0,15.0,920.0,590.0,140.0,195.0,1.6,35.0,230.0,1107.0,2022,175.0,200.0,195.0,285.0,590.0,35.0,230.0,22.950819672131146,150.81967213114754,-0.05405405405405406,0.05263157894736836,0.036363636363636376,-0.025000000000000022,0.0
Gaasperdam Zuid,Neighbourhood,BU03639604,1540.0,755.0,780.0,185.0,190.0,460.0,425.0,275.0,20.0,15.0,920.0,590.0,135.0,200.0,1.6,40.0,240.0,1107.0,2025,185.0,190.0,200.0,275.0,590.0,40.0,240.0,25.974025974025977,155.84415584415584,0.05714285714285716,-0.050000000000000044,-0.03508771929824561,0.02564102564102555,0.0
Gaasperpark,Neighbourhood,BU03639501,20.0,15.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,2.1,0.0,0.0,1108.0,2020,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,
Gaasperpark,Neighbourhood,BU03639501,20.0,10.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,2.1,0.0,0.0,1108.0,2021,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,,-1.0,0.0
Gaasperpark,Neighbourhood,BU03639501,20.0,10.0,10.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,2.2,0.0,0.0,1108.0,2022,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,inf,-1.0
Gaasperpark,Neighbourhood,BU0363TK02,15.0,5.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1.8,0.0,0.0,1108.0,2023,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,-1.0,inf,-1.0,inf
Gaasperpark,Neighbourhood,BU0363TK02,20.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,2.0,0.0,0.0,1108.0,2024,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,,,-1.0,inf,0.0
Gaasperpark,Neighbourhood,BU03639501,20.0,10.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,2.1,0.0,0.0,1108.0,2025,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,inf,,-1.0,0.0
Gaasperplas,Neighbourhood,BU03639502,35.0,15.0,15.0,0.0,10.0,10.0,15.0,10.0,0.0,0.0,20.0,10.0,5.0,5.0,2.1,0.0,0.0,1108.0,2020,0.0,10.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,
Gaasperplas,Neighbourhood,BU03639502,35.0,15.0,20.0,0.0,5.0,5.0,10.0,10.0,0.0,5.0,15.0,5.0,5.0,5.0,2.1,0.0,0.0,1108.0,2021,0.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,,-0.5,0.0,0.0,-0.5
Gaasperplas,Neighbourhood,BU03639502,35.0,15.0,15.0,5.0,5.0,5.0,10.0,10.0,0.0,0.0,20.0,5.0,5.0,5.0,1.9,0.0,0.0,1108.0,2022,5.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0
Gaasperplas,Neighbourhood,BU0363TK03,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.3,0.0,0.0,1108.0,2023,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
Gaasperplas,Neighbourhood,BU0363TK03,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,1108.0,2024,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,-1.0,inf,inf,
Gaasperplas,Neighbourhood,BU03639502,35.0,15.0,20.0,0.0,5.0,5.0,10.0,10.0,0.0,5.0,15.0,5.0,5.0,5.0,2.1,0.0,0.0,1108.0,2025,0.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,,inf,1.0,0.0,inf
Ganzenhoef e.o.,District,WK0363TE,7715.0,3960.0,3755.0,1280.0,1275.0,2345.0,2125.0,685.0,80.0,25.0,3885.0,2060.0,510.0,1310.0,2.0,245.0,505.0,0.0,2023,1280.0,1275.0,1310.0,685.0,2060.0,245.0,505.0,31.756318859364878,65.45690213869086,,,,,
Ganzenhoef e.o.,District,WK0363TE,7725.0,3935.0,3790.0,1260.0,1265.0,2375.0,2090.0,745.0,85.0,20.0,3900.0,2070.0,530.0,1295.0,2.0,215.0,545.0,0.0,2024,1260.0,1265.0,1295.0,745.0,2070.0,215.0,545.0,27.831715210355988,70.55016181229773,-0.015625,-0.007843137254901933,0.0875912408759123,-0.011450381679389277,0.004854368932038833
Geelvinckbuurt,Neighbourhood,BU0363AG02,345.0,190.0,150.0,20.0,80.0,180.0,40.0,20.0,0.0,5.0,245.0,170.0,60.0,20.0,1.4,0.0,0.0,1017.0,2023,20.0,80.0,20.0,20.0,170.0,0.0,0.0,0.0,0.0,,,,,
Geelvinckbuurt,Neighbourhood,BU0363AG02,350.0,190.0,160.0,15.0,85.0,190.0,40.0,25.0,5.0,0.0,250.0,170.0,60.0,15.0,1.4,0.0,0.0,1017.0,2024,15.0,85.0,15.0,25.0,170.0,0.0,0.0,0.0,0.0,-0.25,0.0625,0.25,-0.25,0.0
Geerdinkhof/Kantershof,District,WK0363TF,7160.0,3735.0,3420.0,880.0,960.0,1865.0,1765.0,1690.0,55.0,60.0,4010.0,2310.0,780.0,915.0,1.8,125.0,795.0,0.0,2023,880.0,960.0,915.0,1690.0,2310.0,125.0,795.0,17.45810055865922,111.03351955307262,,,,,
Geerdinkhof/Kantershof,District,WK0363TF,7180.0,3705.0,3480.0,855.0,985.0,1870.0,1760.0,1715.0,55.0,80.0,4025.0,2320.0,790.0,920.0,1.8,155.0,800.0,0.0,2024,855.0,985.0,920.0,1715.0,2320.0,155.0,800.0,21.58774373259053,111.42061281337047,-0.02840909090909094,0.02604166666666674,0.014792899408283988,0.005464480874316946,0.0043290043290042934
Gein,District,WK036397,11325.0,5615.0,5715.0,1725.0,1385.0,3050.0,3435.0,1720.0,130.0,100.0,5575.0,2535.0,1135.0,1910.0,2.0,315.0,990.0,0.0,2020,1725.0,1385.0,1910.0,1720.0,2535.0,315.0,990.0,27.81456953642384,87.41721854304636,,,,,
Gein,District,WK036397,11235.0,5580.0,5650.0,1740.0,1330.0,3020.0,3310.0,1840.0,115.0,90.0,5555.0,2530.0,1125.0,1895.0,2.0,310.0,955.0,0.0,2021,1740.0,1330.0,1895.0,1840.0,2530.0,310.0,955.0,27.592345349354694,85.00222518914107,0.008695652173912993,-0.03971119133574008,0.06976744186046502,-0.007853403141361293,-0.0019723865877712132
Gein,District,WK036397,11205.0,5530.0,5680.0,1730.0,1310.0,3010.0,3165.0,1995.0,120.0,85.0,5590.0,2565.0,1120.0,1900.0,2.0,330.0,1000.0,0.0,2022,1730.0,1310.0,1900.0,1995.0,2565.0,330.0,1000.0,29.45113788487282,89.2458723784025,-0.005747126436781658,-0.015037593984962405,0.0842391304347827,0.0026385224274405594,0.01383399209486158
Gein,District,WK0363TM,11220.0,5520.0,5700.0,1690.0,1345.0,3010.0,3035.0,2135.0,110.0,80.0,5575.0,2570.0,1150.0,1855.0,2.0,350.0,1010.0,0.0,2023,1690.0,1345.0,1855.0,2135.0,2570.0,350.0,1010.0,31.19429590017825,90.01782531194296,-0.023121387283236983,0.026717557251908497,0.07017543859649122,-0.023684210526315752,0.0019493177387914784
Gein,District,WK0363TM,11190.0,5470.0,5715.0,1670.0,1360.0,2975.0,2930.0,2250.0,90.0,75.0,5550.0,2560.0,1175.0,1815.0,2.0,320.0,1015.0,0.0,2024,1670.0,1360.0,1815.0,2250.0,2560.0,320.0,1015.0,28.596961572832885,90.70598748882931,-0.011834319526627168,0.011152416356877248,0.05386416861826704,-0.021563342318059342,-0.0038910505836575737
Gein,District,WK036397,11235.0,5580.0,5650.0,1740.0,1330.0,3020.0,3310.0,1840.0,115.0,90.0,5555.0,2530.0,1125.0,1895.0,2.0,310.0,955.0,0.0,2025,1740.0,1330.0,1895.0,1840.0,2530.0,310.0,955.0,27.592345349354694,85.00222518914107,0.041916167664670656,-0.022058823529411797,-0.18222222222222217,0.0440771349862259,-0.01171875
Gein 1,Neighbourhood,BU0363TM01,3005.0,1465.0,1545.0,470.0,405.0,875.0,770.0,490.0,25.0,35.0,1645.0,965.0,220.0,455.0,1.8,105.0,370.0,1106.0,2023,470.0,405.0,455.0,490.0,965.0,105.0,370.0,34.94176372712146,123.12811980033278,,,,,
Gein 1,Neighbourhood,BU0363TM01,2960.0,1440.0,1520.0,430.0,435.0,830.0,755.0,510.0,30.0,35.0,1660.0,1010.0,225.0,425.0,1.7,95.0,370.0,1106.0,2024,430.0,435.0,425.0,510.0,1010.0,95.0,370.0,32.09459459459459,125.0,-0.08510638297872342,0.07407407407407418,0.04081632653061229,-0.06593406593406592,0.04663212435233155
Gein 2,Neighbourhood,BU0363TM02,1655.0,795.0,855.0,275.0,225.0,525.0,450.0,175.0,20.0,5.0,870.0,475.0,105.0,295.0,1.9,55.0,170.0,1107.0,2023,275.0,225.0,295.0,175.0,475.0,55.0,170.0,33.23262839879154,102.7190332326284,,,,,
Gein 2,Neighbourhood,BU0363TM02,1645.0,785.0,860.0,275.0,230.0,495.0,455.0,195.0,15.0,5.0,845.0,445.0,110.0,295.0,1.9,50.0,185.0,1107.0,2024,275.0,230.0,295.0,195.0,445.0,50.0,185.0,30.395136778115504,112.46200607902736,0.0,0.022222222222222143,0.11428571428571432,0.0,-0.06315789473684208
Gein 3,Neighbourhood,BU0363TM03,3195.0,1640.0,1555.0,425.0,385.0,710.0,925.0,755.0,25.0,15.0,1415.0,440.0,465.0,515.0,2.3,80.0,140.0,1106.0,2023,425.0,385.0,515.0,755.0,440.0,80.0,140.0,25.039123630672925,43.81846635367762,,,,,
Gein 3,Neighbourhood,BU0363TM03,3200.0,1635.0,1565.0,435.0,360.0,735.0,865.0,805.0,25.0,20.0,1400.0,420.0,475.0,510.0,2.3,70.0,135.0,1106.0,2024,435.0,360.0,510.0,805.0,420.0,70.0,135.0,21.875,42.1875,0.0235294117647058,-0.06493506493506496,0.0662251655629138,-0.009708737864077666,-0.045454545454545414
Gein 4,Neighbourhood,BU0363TM04,3365.0,1615.0,1745.0,525.0,325.0,905.0,895.0,710.0,40.0,25.0,1645.0,695.0,360.0,590.0,2.0,110.0,330.0,1107.0,2023,525.0,325.0,590.0,710.0,695.0,110.0,330.0,32.68945022288262,98.06835066864784,,,,,
Gein 4,Neighbourhood,BU0363TM04,3385.0,1610.0,1775.0,535.0,335.0,920.0,855.0,750.0,25.0,15.0,1640.0,685.0,365.0,595.0,2.1,100.0,325.0,1107.0,2024,535.0,335.0,595.0,750.0,685.0,100.0,325.0,29.542097488921712,96.01181683899557,0.01904761904761898,0.03076923076923066,0.05633802816901401,0.008474576271186418,-0.014388489208633115
Gein Noordoost,Neighbourhood,BU03639702,3265.0,1650.0,1615.0,440.0,400.0,700.0,1120.0,600.0,40.0,15.0,1405.0,400.0,430.0,570.0,2.3,60.0,120.0,1106.0,2020,440.0,400.0,570.0,600.0,400.0,60.0,120.0,18.37672281776417,36.75344563552834,,,,,
Gein Noordoost,Neighbourhood,BU03639702,3250.0,1650.0,1600.0,450.0,375.0,715.0,1055.0,660.0,25.0,15.0,1405.0,420.0,445.0,545.0,2.3,60.0,135.0,1106.0,2021,450.0,375.0,545.0,660.0,420.0,60.0,135.0,18.461538461538463,41.53846153846154,0.022727272727272707,-0.0625,0.10000000000000009,-0.04385964912280704,0.050000000000000044
Gein Noordoost,Neighbourhood,BU03639702,3225.0,1660.0,1570.0,445.0,380.0,710.0,990.0,710.0,25.0,20.0,1400.0,400.0,465.0,535.0,2.3,70.0,130.0,1106.0,2022,445.0,380.0,535.0,710.0,400.0,70.0,130.0,21.705426356589147,40.310077519379846,-0.011111111111111072,0.01333333333333342,0.07575757575757569,-0.01834862385321101,-0.04761904761904767
Gein Noordoost,Neighbourhood,BU03639702,3250.0,1650.0,1600.0,450.0,375.0,715.0,1055.0,660.0,25.0,15.0,1405.0,420.0,445.0,545.0,2.3,60.0,135.0,1106.0,2025,450.0,375.0,545.0,660.0,420.0,60.0,135.0,18.461538461538463,41.53846153846154,0.011235955056179803,-0.013157894736842146,-0.07042253521126762,0.01869158878504673,0.050000000000000044
